submit,prop,cond,bet,guess,pbet,pguess,key1,key2,ckey1,ckey2,cguess,locked,endTR,subnum,subject
35,164,4,45,0,41,1,3,5,-999999,-999999,-999999,0,1397,33,'591-BU-1'
55,165,5,55,1,-999999,-999999,5,5,-999999,-999999,-999999,0,327,33,'591-BU-1'
60,166,1,35,1,55,1,6,0,-999999,-999999,-999999,0,1222,33,'591-BU-1'
-999999,167,5,20,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1505,33,'591-BU-1'
55,168,4,60,1,55,0,5,5,-999999,-999999,-999999,0,1190,33,'591-BU-1'
35,169,4,35,0,31,1,3,5,-999999,-999999,-999999,0,393,33,'591-BU-1'
60,170,5,25,0,-999999,-999999,6,0,-999999,-999999,-999999,0,645,33,'591-BU-1'
60,171,1,25,0,45,0,6,0,-999999,-999999,-999999,0,183,33,'591-BU-1'
40,172,3,55,1,60,0,4,0,-999999,-999999,-999999,0,1231,33,'591-BU-1'
35,173,4,45,0,37,1,3,5,-999999,-999999,1,0,1009,33,'591-BU-1'
60,174,1,35,1,53,1,6,0,-999999,-999999,-999999,0,129,33,'591-BU-1'
60,175,2,25,0,14,0,6,0,-999999,-999999,-999999,0,945,33,'591-BU-1'
1,1,3,50,1,55,0,0,1,-999999,-999999,-999999,0,696,34,'591-BV-1'
1,2,3,25,0,46,1,0,1,-999999,-999999,-999999,0,1419,34,'591-BV-1'
1,3,3,54,1,56,0,0,1,-999999,-999999,-999999,0,1411,34,'591-BV-1'
1,4,3,1,0,14,1,0,1,-999999,-999999,-999999,0,358,34,'591-BV-1'
3,5,3,1,0,16,1,0,3,-999999,-999999,1,0,196,34,'591-BV-1'
21,6,5,14,1,-999999,-999999,2,1,-999999,-999999,-999999,0,330,34,'591-BV-1'
-999999,7,1,33,1,51,1,-999999,-999999,-999999,-999999,-999999,1,1327,34,'591-BV-1'
60,8,2,25,0,10,0,6,0,-999999,-999999,-999999,0,1242,34,'591-BV-1'
50,9,1,22,1,36,1,5,0,-999999,-999999,-999999,0,1290,34,'591-BV-1'
1,10,3,21,0,36,1,0,1,-999999,-999999,-999999,0,722,34,'591-BV-1'
-999999,11,1,44,0,50,0,-999999,-999999,-999999,-999999,-999999,1,408,34,'591-BV-1'
1,12,2,55,1,40,1,0,1,-999999,-999999,-999999,0,561,34,'591-BV-1'
-999999,13,5,56,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1001,34,'591-BV-1'
1,14,4,22,1,4,0,0,1,-999999,-999999,-999999,0,1040,34,'591-BV-1'
1,15,3,50,1,52,0,0,1,-999999,-999999,-999999,0,296,34,'591-BV-1'
60,16,2,55,1,42,1,6,0,-999999,-999999,-999999,0,1482,34,'591-BV-1'
-999999,17,3,22,0,40,1,-999999,-999999,-999999,-999999,1,1,1347,34,'591-BV-1'
1,18,3,22,1,36,0,0,1,-999999,-999999,-999999,0,1227,34,'591-BV-1'
60,19,2,27,1,15,1,6,0,-999999,-999999,-999999,0,205,34,'591-BV-1'
50,20,2,3,0,2,0,5,0,-999999,-999999,-999999,0,1299,34,'591-BV-1'
1,21,3,50,0,55,1,0,1,-999999,-999999,-999999,0,376,34,'591-BV-1'
50,22,2,23,1,3,1,5,0,-999999,-999999,-999999,0,1444,34,'591-BV-1'
60,23,2,21,1,6,1,6,0,-999999,-999999,-999999,0,869,34,'591-BV-1'
1,24,3,23,1,40,0,0,1,-999999,-999999,-999999,0,1070,34,'591-BV-1'
60,25,2,23,1,14,1,6,0,-999999,-999999,-999999,0,38,34,'591-BV-1'
1,26,1,43,1,50,1,0,1,-999999,-999999,-999999,0,713,34,'591-BV-1'
1,27,3,55,0,56,1,0,1,-999999,-999999,-999999,0,63,34,'591-BV-1'
60,28,1,31,0,52,0,6,0,5,2,-999999,0,487,34,'591-BV-1'
1,29,4,43,0,32,1,0,1,-999999,-999999,-999999,0,1095,34,'591-BV-1'
1,30,4,23,1,10,0,0,1,-999999,-999999,-999999,0,822,34,'591-BV-1'
1,31,3,50,1,55,0,0,1,-999999,-999999,-999999,0,578,34,'591-BV-1'
1,32,3,2,1,21,0,0,1,-999999,-999999,-999999,0,788,34,'591-BV-1'
1,33,4,4,1,2,0,0,1,-999999,-999999,-999999,0,1281,34,'591-BV-1'
20,34,5,2,0,-999999,-999999,2,0,-999999,-999999,-999999,0,187,34,'591-BV-1'
1,35,3,44,1,55,0,0,1,-999999,-999999,-999999,0,1131,34,'591-BV-1'
60,36,2,50,0,34,0,6,0,-999999,-999999,0,0,529,34,'591-BV-1'
-999999,37,4,43,0,27,1,-999999,-999999,-999999,-999999,-999999,1,814,34,'591-BV-1'
3,38,3,22,0,34,1,0,3,-999999,-999999,-999999,0,278,34,'591-BV-1'
-999999,39,4,27,0,17,1,-999999,-999999,-999999,-999999,0,1,350,34,'591-BV-1'
60,40,1,23,0,40,0,6,0,-999999,-999999,-999999,0,601,34,'591-BV-1'
60,41,2,34,1,21,1,6,0,-999999,-999999,-999999,0,646,34,'591-BV-1'
1,42,3,22,0,36,1,0,1,-999999,-999999,-999999,0,55,34,'591-BV-1'
10,43,2,25,1,10,1,1,0,-999999,-999999,-999999,0,477,34,'591-BV-1'
60,44,2,25,0,10,0,6,0,-999999,-999999,-999999,0,953,34,'591-BV-1'
1,45,4,45,1,23,0,0,1,-999999,-999999,-999999,0,470,34,'591-BV-1'
32,46,2,45,1,22,1,3,2,-999999,-999999,-999999,0,368,34,'591-BV-1'
1,47,4,33,1,20,0,0,1,-999999,-999999,-999999,0,225,34,'591-BV-1'
60,48,1,42,1,46,1,6,0,-999999,-999999,-999999,0,1175,34,'591-BV-1'
60,49,4,54,0,40,1,6,0,-999999,-999999,-999999,0,745,34,'591-BV-1'
60,50,1,25,1,40,1,6,0,-999999,-999999,-999999,0,1079,34,'591-BV-1'
1,51,4,22,0,10,1,0,1,-999999,-999999,-999999,0,120,34,'591-BV-1'
1,52,4,44,1,33,0,0,1,-999999,-999999,-999999,0,1354,34,'591-BV-1'
1,53,3,25,1,35,0,0,1,-999999,-999999,-999999,0,1191,34,'591-BV-1'
60,54,1,22,1,41,1,6,0,-999999,-999999,0,0,111,34,'591-BV-1'
1,55,5,32,0,-999999,-999999,0,1,-999999,-999999,-999999,0,1113,34,'591-BV-1'
60,56,1,44,1,51,1,6,0,-999999,-999999,-999999,0,1142,34,'591-BV-1'
20,57,2,4,0,2,0,2,0,-999999,-999999,-999999,0,623,34,'591-BV-1'
60,58,2,23,1,10,1,6,0,-999999,-999999,-999999,0,1024,34,'591-BV-1'
60,59,2,3,1,2,1,6,0,-999999,-999999,-999999,0,453,34,'591-BV-1'
50,60,2,32,1,20,1,5,0,-999999,-999999,-999999,0,1379,34,'591-BV-1'
1,61,4,25,1,6,0,0,1,-999999,-999999,-999999,0,1370,34,'591-BV-1'
20,62,4,42,0,20,1,2,0,2,0,-999999,0,251,34,'591-BV-1'
1,63,1,32,1,50,1,0,1,-999999,-999999,-999999,0,417,34,'591-BV-1'
1,64,4,33,0,21,1,0,1,-999999,-999999,-999999,0,654,34,'591-BV-1'
1,65,3,25,1,40,0,0,1,-999999,-999999,-999999,0,631,34,'591-BV-1'
1,66,3,24,0,30,1,0,1,-999999,-999999,-999999,0,586,34,'591-BV-1'
1,67,5,56,1,-999999,-999999,0,1,-999999,-999999,-999999,0,163,34,'591-BV-1'
1,68,5,12,1,-999999,-999999,0,1,-999999,-999999,-999999,0,1427,34,'591-BV-1'
1,69,3,25,1,40,0,0,1,-999999,-999999,-999999,0,137,34,'591-BV-1'
50,70,2,36,1,26,1,5,0,-999999,-999999,-999999,0,1318,34,'591-BV-1'
-999999,71,2,1,1,50,1,-999999,-999999,-999999,-999999,-999999,1,1151,34,'591-BV-1'
1,72,4,41,1,27,0,0,1,-999999,-999999,-999999,0,730,34,'591-BV-1'
70,73,1,27,0,36,0,7,0,-999999,-999999,-999999,0,462,34,'591-BV-1'
1,74,3,20,0,36,1,0,1,-999999,-999999,-999999,0,443,34,'591-BV-1'
-999999,75,3,1,0,21,1,-999999,-999999,-999999,-999999,-999999,1,91,34,'591-BV-1'
60,76,1,55,1,56,1,6,0,-999999,-999999,-999999,0,100,34,'591-BV-1'
1,77,3,33,0,44,1,0,1,-999999,-999999,-999999,0,1387,34,'591-BV-1'
60,78,1,1,0,22,0,6,0,-999999,-999999,0,0,971,34,'591-BV-1'
60,79,1,22,0,30,0,6,0,-999999,-999999,-999999,0,1337,34,'591-BV-1'
-999999,80,1,2,0,14,0,-999999,-999999,-999999,-999999,-999999,1,287,34,'591-BV-1'
1,81,3,43,0,53,1,0,1,-999999,-999999,-999999,0,384,34,'591-BV-1'
1,82,3,2,0,16,1,0,1,-999999,-999999,-999999,0,1395,34,'591-BV-1'
50,83,1,3,0,15,0,5,0,0,3,-999999,0,1309,34,'591-BV-1'
1,84,2,2,0,1,0,0,1,-999999,-999999,-999999,0,705,34,'591-BV-1'
1,85,5,23,0,-999999,-999999,0,1,-999999,-999999,-999999,0,496,34,'591-BV-1'
60,86,1,33,1,52,1,6,0,-999999,-999999,-999999,0,29,34,'591-BV-1'
1,87,4,34,0,20,1,0,1,-999999,-999999,-999999,0,1047,34,'591-BV-1'
1,88,4,23,0,4,1,0,1,-999999,-999999,-999999,0,885,34,'591-BV-1'
1,89,3,55,0,60,1,0,1,-999999,-999999,-999999,0,1274,34,'591-BV-1'
1,90,4,2,1,1,0,0,1,-999999,-999999,-999999,0,928,34,'591-BV-1'
60,91,1,33,0,50,0,6,0,-999999,-999999,-999999,0,1088,34,'591-BV-1'
60,92,1,25,0,35,0,6,0,-999999,-999999,-999999,0,538,34,'591-BV-1'
60,93,1,22,0,30,0,6,0,-999999,-999999,-999999,0,1008,34,'591-BV-1'
1,94,1,25,0,33,0,0,1,-999999,-999999,-999999,0,179,34,'591-BV-1'
60,95,1,22,0,40,0,6,0,-999999,-999999,-999999,0,1459,34,'591-BV-1'
60,96,2,32,1,17,1,6,0,-999999,-999999,-999999,0,519,34,'591-BV-1'
60,97,1,54,0,56,0,6,0,-999999,-999999,0,0,833,34,'591-BV-1'
1,98,4,7,1,5,0,0,1,-999999,-999999,-999999,0,770,34,'591-BV-1'
40,99,1,22,1,30,1,4,0,-999999,-999999,-999999,0,338,34,'591-BV-1'
12,100,4,22,1,10,0,1,2,-999999,-999999,-999999,0,242,34,'591-BV-1'
60,101,2,50,0,40,0,6,0,-999999,-999999,-999999,0,842,34,'591-BV-1'
-999999,102,2,54,1,31,1,-999999,-999999,-999999,-999999,-999999,1,304,34,'591-BV-1'
1,103,4,1,0,32,1,0,1,-999999,-999999,-999999,0,1211,34,'591-BV-1'
2,104,2,56,1,44,1,0,2,-999999,-999999,-999999,0,83,34,'591-BV-1'
1,105,4,1,0,47,1,0,1,-999999,-999999,-999999,0,979,34,'591-BV-1'
21,106,5,22,1,-999999,-999999,2,1,-999999,-999999,-999999,0,670,34,'591-BV-1'
1,107,4,25,1,12,0,0,1,-999999,-999999,-999999,0,1054,34,'591-BV-1'
60,108,2,44,1,23,1,6,0,-999999,-999999,-999999,0,616,34,'591-BV-1'
1,109,3,55,1,55,0,0,1,-999999,-999999,-999999,0,1033,34,'591-BV-1'
1,110,4,55,1,37,0,0,1,-999999,-999999,-999999,0,778,34,'591-BV-1'
-999999,111,4,12,1,7,0,-999999,-999999,-999999,-999999,-999999,1,861,34,'591-BV-1'
60,112,1,23,1,36,1,6,0,-999999,-999999,-999999,0,594,34,'591-BV-1'
60,113,1,3,0,16,0,6,0,0,-999999,-999999,0,12,34,'591-BV-1'
1,114,4,55,1,35,0,0,1,-999999,-999999,-999999,0,1362,34,'591-BV-1'
12,115,5,11,0,-999999,-999999,1,2,-999999,-999999,-999999,0,1015,34,'591-BV-1'
1,116,4,43,1,30,0,0,1,-999999,-999999,-999999,0,687,34,'591-BV-1'
1,117,5,44,1,-999999,-999999,0,1,-999999,-999999,-999999,0,805,34,'591-BV-1'
23,118,2,22,0,3,0,2,3,0,3,-999999,0,261,34,'591-BV-1'
60,119,2,27,1,16,1,6,0,-999999,-999999,-999999,0,312,34,'591-BV-1'
1,120,3,22,1,36,0,0,1,3,6,-999999,0,896,34,'591-BV-1'
10,121,2,7,1,3,1,1,0,-999999,-999999,-999999,0,608,34,'591-BV-1'
1,122,4,26,1,13,0,0,1,1,3,-999999,0,852,34,'591-BV-1'
60,123,1,55,1,56,1,6,0,-999999,-999999,-999999,0,512,34,'591-BV-1'
60,124,2,22,0,1,0,6,0,0,1,-999999,0,937,34,'591-BV-1'
1,125,4,55,1,40,0,0,1,-999999,-999999,0,0,877,34,'591-BV-1'
50,126,2,23,1,5,1,5,0,-999999,-999999,-999999,0,1166,34,'591-BV-1'
72,127,1,25,1,36,1,7,2,-999999,-999999,-999999,0,399,34,'591-BV-1'
60,128,2,56,1,40,1,6,0,-999999,-999999,-999999,0,993,34,'591-BV-1'
25,129,2,23,1,10,1,2,5,-999999,-999999,-999999,0,320,34,'591-BV-1'
-999999,130,2,2,1,2,1,-999999,-999999,-999999,-999999,-999999,1,1491,34,'591-BV-1'
60,131,1,45,1,53,1,6,0,-999999,-999999,-999999,0,546,34,'591-BV-1'
1,132,1,1,0,16,0,0,1,-999999,-999999,-999999,0,554,34,'591-BV-1'
1,133,5,56,1,-999999,-999999,0,1,-999999,-999999,-999999,0,986,34,'591-BV-1'
-999999,134,5,44,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,962,34,'591-BV-1'
60,135,2,27,1,15,1,6,0,-999999,-999999,-999999,0,503,34,'591-BV-1'
-999999,136,5,54,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1259,34,'591-BV-1'
60,137,1,45,1,54,1,6,0,-999999,-999999,-999999,0,1121,34,'591-BV-1'
60,138,1,23,0,36,0,6,0,-999999,-999999,-999999,0,753,34,'591-BV-1'
10,139,4,25,0,4,1,1,0,-999999,-999999,-999999,0,738,34,'591-BV-1'
60,140,2,55,1,41,1,6,0,4,1,-999999,0,1105,34,'591-BV-1'
1,141,3,32,1,43,0,0,1,3,4,-999999,0,216,34,'591-BV-1'
12,142,4,22,1,5,0,1,2,-999999,-999999,-999999,0,944,34,'591-BV-1'
60,143,5,54,0,-999999,-999999,6,0,-999999,-999999,-999999,0,1158,34,'591-BV-1'
1,144,3,23,0,46,1,0,1,-999999,-999999,-999999,0,171,34,'591-BV-1'
1,145,4,50,1,35,0,0,1,-999999,-999999,0,0,1184,34,'591-BV-1'
60,146,1,25,1,42,1,6,0,-999999,-999999,-999999,0,1451,34,'591-BV-1'
60,147,2,42,1,27,1,6,0,-999999,-999999,-999999,0,1219,34,'591-BV-1'
60,148,1,4,0,14,0,6,0,-999999,-999999,-999999,0,1062,34,'591-BV-1'
60,149,1,55,1,56,1,6,0,-999999,-999999,-999999,0,662,34,'591-BV-1'
32,150,4,43,1,32,0,3,2,-999999,-999999,-999999,0,269,34,'591-BV-1'
1,151,3,54,1,56,0,0,1,-999999,-999999,-999999,0,144,34,'591-BV-1'
60,152,2,42,0,30,0,6,0,-999999,-999999,-999999,0,919,34,'591-BV-1'
1,153,3,25,1,40,0,0,1,-999999,-999999,-999999,0,1466,34,'591-BV-1'
1,154,4,7,1,5,0,0,1,-999999,-999999,-999999,0,903,34,'591-BV-1'
1,155,4,56,1,40,0,0,1,-999999,-999999,-999999,0,911,34,'591-BV-1'
1,156,3,44,1,52,0,0,1,-999999,-999999,-999999,0,1473,34,'591-BV-1'
-999999,157,3,27,1,41,0,-999999,-999999,-999999,-999999,-999999,1,1436,34,'591-BV-1'
-999999,158,3,14,0,30,1,-999999,-999999,-999999,-999999,-999999,1,153,34,'591-BV-1'
-999999,159,4,22,0,6,1,-999999,-999999,-999999,-999999,-999999,1,569,34,'591-BV-1'
4,160,3,1,0,12,1,0,4,-999999,-999999,1,0,435,34,'591-BV-1'
-999999,161,2,23,0,6,0,-999999,-999999,-999999,-999999,-999999,1,73,34,'591-BV-1'
60,162,2,55,1,40,1,6,0,-999999,-999999,1,0,680,34,'591-BV-1'
21,163,4,55,1,40,0,2,1,-999999,-999999,-999999,0,21,34,'591-BV-1'
1,164,4,12,0,7,1,0,1,-999999,-999999,-999999,0,1249,34,'591-BV-1'
7,165,4,33,0,17,1,0,7,-999999,-999999,-999999,0,426,34,'591-BV-1'
1,166,4,44,1,26,0,0,1,-999999,-999999,-999999,0,1235,34,'591-BV-1'
23,167,5,43,1,-999999,-999999,2,3,-999999,-999999,-999999,0,1202,34,'591-BV-1'
60,168,1,50,1,56,1,6,0,-999999,-999999,-999999,0,1532,34,'591-BV-1'
60,169,1,22,1,31,1,6,0,-999999,-999999,-999999,0,47,34,'591-BV-1'
1,170,3,55,1,56,0,0,1,-999999,-999999,-999999,0,1403,34,'591-BV-1'
-999999,171,1,2,1,21,1,-999999,-999999,-999999,-999999,-999999,1,1266,34,'591-BV-1'
6,172,1,33,0,46,0,0,6,-999999,-999999,-999999,0,128,34,'591-BV-1'
5,173,2,6,1,3,1,0,5,-999999,-999999,-999999,0,233,34,'591-BV-1'
1,174,3,13,1,30,0,0,1,-999999,-999999,-999999,0,639,34,'591-BV-1'
1,175,3,36,0,46,1,0,1,-999999,-999999,-999999,0,796,34,'591-BV-1'
60,1,2,60,1,51,1,6,0,-999999,-999999,-999999,0,234,35,'591-O-1'
30,2,2,30,1,26,1,3,0,-999999,-999999,-999999,0,897,35,'591-O-1'
1,3,4,1,1,32,0,0,1,3,2,-999999,0,760,35,'591-O-1'
10,4,4,20,1,15,0,1,0,-999999,-999999,-999999,0,388,35,'591-O-1'
-999999,5,3,20,0,32,1,-999999,-999999,-999999,-999999,-999999,1,131,35,'591-O-1'
30,6,5,30,0,-999999,-999999,3,0,-999999,-999999,-999999,0,812,35,'591-O-1'
20,7,4,60,0,47,1,2,0,-999999,-999999,-999999,0,760,35,'591-O-1'
10,8,4,10,0,12,1,1,0,-999999,-999999,-999999,0,107,35,'591-O-1'
15,9,4,30,0,31,1,1,5,-999999,-999999,-999999,0,760,35,'591-O-1'
50,10,1,40,0,60,0,5,0,-999999,-999999,-999999,0,949,35,'591-O-1'
1,11,3,1,1,11,0,0,1,-999999,-999999,-999999,0,760,35,'591-O-1'
10,12,3,20,0,30,1,1,0,-999999,-999999,-999999,0,614,35,'591-O-1'
30,13,1,60,0,14,0,3,0,-999999,-999999,-999999,0,804,35,'591-O-1'
10,14,3,60,0,40,1,1,0,-999999,-999999,-999999,0,548,35,'591-O-1'
-999999,15,5,1,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,478,35,'591-O-1'
10,16,5,20,0,-999999,-999999,1,0,-999999,-999999,-999999,0,486,35,'591-O-1'
30,17,2,30,0,26,0,3,0,-999999,-999999,-999999,0,760,35,'591-O-1'
-999999,18,1,30,0,44,0,3,-999999,-999999,-999999,-999999,0,559,35,'591-O-1'
30,19,2,30,1,25,1,3,0,-999999,-999999,-999999,0,836,35,'591-O-1'
1,20,3,30,1,35,0,0,1,-999999,-999999,-999999,0,226,35,'591-O-1'
-999999,21,4,60,0,53,1,-999999,-999999,-999999,-999999,1,1,532,35,'591-O-1'
10,22,3,20,0,32,1,1,0,-999999,-999999,-999999,0,760,35,'591-O-1'
1,23,4,6,0,11,1,0,1,-999999,-999999,-999999,0,749,35,'591-O-1'
-999999,24,1,60,0,52,0,-999999,-999999,-999999,-999999,-999999,1,723,35,'591-O-1'
30,25,3,60,1,17,0,3,0,-999999,-999999,-999999,0,931,35,'591-O-1'
60,26,5,50,1,-999999,-999999,6,0,-999999,-999999,-999999,0,915,35,'591-O-1'
20,27,1,10,1,20,1,2,0,-999999,-999999,-999999,0,760,35,'591-O-1'
20,28,1,60,0,7,0,2,0,-999999,-999999,-999999,0,1107,35,'591-O-1'
-999999,29,5,20,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,351,35,'591-O-1'
30,30,1,20,0,34,0,3,0,-999999,-999999,-999999,0,605,35,'591-O-1'
20,31,3,30,1,40,0,2,0,-999999,-999999,-999999,0,1058,35,'591-O-1'
20,32,1,60,1,1,1,2,0,-999999,-999999,-999999,0,405,35,'591-O-1'
30,33,3,20,1,22,0,3,0,-999999,-999999,-999999,0,99,35,'591-O-1'
1,34,4,3,1,10,0,0,1,-999999,-999999,-999999,0,1123,35,'591-O-1'
30,35,2,50,1,42,1,3,0,-999999,-999999,-999999,0,667,35,'591-O-1'
20,36,1,30,0,46,0,2,0,-999999,-999999,-999999,0,17,35,'591-O-1'
20,37,1,60,0,3,0,2,0,-999999,-999999,-999999,0,421,35,'591-O-1'
10,38,4,4,0,11,1,1,0,-999999,-999999,1,0,941,35,'591-O-1'
10,39,5,10,1,-999999,-999999,1,0,-999999,-999999,-999999,0,796,35,'591-O-1'
-999999,40,4,60,0,54,1,-999999,-999999,-999999,-999999,-999999,1,539,35,'591-O-1'
25,41,1,20,0,35,0,2,5,-999999,-999999,-999999,0,760,35,'591-O-1'
-999999,42,1,30,0,43,0,-999999,-999999,-999999,-999999,0,1,881,35,'591-O-1'
1,43,4,20,0,10,1,0,1,-999999,-999999,-999999,0,786,35,'591-O-1'
20,44,1,60,1,30,1,2,0,-999999,-999999,1,0,760,35,'591-O-1'
20,45,4,60,1,54,0,2,0,-999999,-999999,-999999,0,760,35,'591-O-1'
10,46,2,10,1,13,1,1,0,-999999,-999999,-999999,0,760,35,'591-O-1'
60,47,3,40,1,50,0,6,0,-999999,-999999,-999999,0,956,35,'591-O-1'
60,48,2,60,1,42,1,6,0,-999999,-999999,-999999,0,741,35,'591-O-1'
25,49,1,20,1,35,1,2,5,-999999,-999999,-999999,0,760,35,'591-O-1'
30,50,2,30,1,30,1,3,0,-999999,-999999,-999999,0,1100,35,'591-O-1'
-999999,51,5,20,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,732,35,'591-O-1'
1,52,3,10,1,20,0,0,1,-999999,-999999,-999999,0,414,35,'591-O-1'
50,53,1,60,0,60,0,5,0,-999999,-999999,-999999,0,761,35,'591-O-1'
1,54,3,10,0,20,1,0,1,-999999,-999999,-999999,0,760,35,'591-O-1'
-999999,55,2,60,0,60,0,-999999,-999999,-999999,-999999,-999999,1,177,35,'591-O-1'
1,56,3,10,1,12,0,0,1,-999999,-999999,-999999,0,760,35,'591-O-1'
50,57,2,60,0,52,0,5,0,-999999,-999999,-999999,0,760,35,'591-O-1'
35,58,3,30,1,36,0,3,5,-999999,-999999,-999999,0,760,35,'591-O-1'
30,59,4,60,0,50,1,3,0,-999999,-999999,-999999,0,760,35,'591-O-1'
40,60,1,60,0,27,0,4,0,-999999,-999999,-999999,0,992,35,'591-O-1'
50,61,1,60,1,47,1,5,0,-999999,-999999,-999999,0,855,35,'591-O-1'
10,62,2,20,0,13,0,1,0,-999999,-999999,-999999,0,1073,35,'591-O-1'
20,63,1,20,0,30,0,2,0,-999999,-999999,-999999,0,290,35,'591-O-1'
-999999,64,3,50,1,50,0,-999999,-999999,-999999,-999999,-999999,1,83,35,'591-O-1'
60,65,2,60,1,55,1,6,0,-999999,-999999,-999999,0,282,35,'591-O-1'
60,66,1,60,1,32,1,6,0,-999999,-999999,-999999,0,91,35,'591-O-1'
10,67,2,10,0,10,0,1,0,-999999,-999999,-999999,0,760,35,'591-O-1'
10,68,5,22,0,-999999,-999999,1,0,-999999,-999999,-999999,0,760,35,'591-O-1'
20,69,1,60,0,23,0,2,0,-999999,-999999,-999999,0,315,35,'591-O-1'
60,70,2,60,0,56,0,6,0,-999999,-999999,-999999,0,428,35,'591-O-1'
10,71,2,20,0,11,0,1,0,-999999,-999999,-999999,0,368,35,'591-O-1'
-999999,72,1,20,0,42,0,-999999,-999999,5,2,-999999,0,760,35,'591-O-1'
30,73,3,60,0,27,1,3,0,2,7,-999999,0,847,35,'591-O-1'
60,74,5,60,0,-999999,-999999,6,0,-999999,-999999,-999999,0,9,35,'591-O-1'
-999999,75,3,20,1,30,0,-999999,-999999,-999999,-999999,-999999,1,265,35,'591-O-1'
-999999,76,1,60,1,57,1,-999999,-999999,-999999,-999999,-999999,1,325,35,'591-O-1'
50,77,2,60,1,56,1,5,0,-999999,-999999,-999999,0,760,35,'591-O-1'
60,78,1,60,0,52,0,6,0,-999999,-999999,-999999,0,760,35,'591-O-1'
1,79,4,40,0,27,1,0,1,-999999,-999999,-999999,0,219,35,'591-O-1'
10,80,1,6,1,17,1,1,0,1,5,-999999,0,49,35,'591-O-1'
30,81,1,60,0,30,0,3,0,5,0,-999999,0,890,35,'591-O-1'
40,82,1,60,1,1,1,4,0,-999999,-999999,-999999,0,820,35,'591-O-1'
50,83,2,60,0,50,0,5,0,-999999,-999999,-999999,0,589,35,'591-O-1'
50,84,2,60,1,53,1,5,0,-999999,-999999,-999999,0,566,35,'591-O-1'
12,85,2,10,1,13,1,1,2,-999999,-999999,-999999,0,395,35,'591-O-1'
20,86,1,20,1,31,1,2,0,-999999,-999999,-999999,0,115,35,'591-O-1'
10,87,4,30,0,17,1,1,0,-999999,-999999,-999999,0,760,35,'591-O-1'
60,88,5,30,1,-999999,-999999,6,0,-999999,-999999,-999999,0,905,35,'591-O-1'
60,89,2,60,0,60,0,6,0,6,0,-999999,0,453,35,'591-O-1'
12,90,2,20,1,11,1,1,2,-999999,-999999,-999999,0,1114,35,'591-O-1'
10,91,3,60,0,55,1,1,0,-999999,-999999,-999999,0,74,35,'591-O-1'
10,92,1,1,0,15,0,1,0,-999999,-999999,-999999,0,871,35,'591-O-1'
60,93,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,380,35,'591-O-1'
10,94,5,60,0,-999999,-999999,1,0,-999999,-999999,-999999,0,140,35,'591-O-1'
10,95,4,60,0,54,1,1,0,-999999,-999999,1,0,650,35,'591-O-1'
50,96,2,50,1,50,1,5,0,-999999,-999999,-999999,0,657,35,'591-O-1'
-999999,97,3,30,1,40,0,-999999,-999999,-999999,-999999,-999999,1,974,35,'591-O-1'
10,98,4,30,0,17,1,1,0,-999999,-999999,-999999,0,760,35,'591-O-1'
10,99,3,30,0,35,1,1,0,-999999,-999999,-999999,0,863,35,'591-O-1'
30,100,1,20,0,37,0,3,0,-999999,-999999,-999999,0,581,35,'591-O-1'
1,101,4,10,0,13,1,0,1,-999999,-999999,-999999,0,210,35,'591-O-1'
1,102,3,20,0,40,1,0,1,-999999,-999999,-999999,0,194,35,'591-O-1'
-999999,103,2,20,0,20,0,-999999,-999999,2,0,-999999,1,27,35,'591-O-1'
5,104,3,20,1,27,0,0,5,-999999,-999999,-999999,0,760,35,'591-O-1'
10,105,4,40,0,27,1,1,0,-999999,-999999,-999999,0,359,35,'591-O-1'
1,106,3,20,1,30,0,0,1,-999999,-999999,-999999,0,714,35,'591-O-1'
35,107,1,30,0,47,0,3,5,-999999,-999999,-999999,0,965,35,'591-O-1'
10,108,2,20,0,16,0,1,0,-999999,-999999,-999999,0,1081,35,'591-O-1'
15,109,5,40,0,-999999,-999999,1,5,-999999,-999999,-999999,0,760,35,'591-O-1'
-999999,110,2,1,1,43,1,-999999,-999999,-999999,-999999,-999999,1,623,35,'591-O-1'
20,111,5,20,1,-999999,-999999,2,0,-999999,-999999,-999999,0,257,35,'591-O-1'
50,112,1,30,0,51,0,5,0,-999999,-999999,-999999,0,639,35,'591-O-1'
15,113,2,1,1,26,1,1,5,-999999,-999999,-999999,0,1040,35,'591-O-1'
-999999,114,1,30,0,44,0,-999999,-999999,-999999,-999999,0,1,688,35,'591-O-1'
20,115,3,60,0,10,1,2,0,-999999,-999999,-999999,0,760,35,'591-O-1'
15,116,1,10,0,27,0,1,5,-999999,-999999,-999999,0,760,35,'591-O-1'
10,117,4,30,1,25,0,1,0,-999999,-999999,-999999,0,1018,35,'591-O-1'
30,118,4,60,0,50,1,3,0,-999999,-999999,-999999,0,778,35,'591-O-1'
